configuration,checkpoint,sparsity,accuracy,avg_jacobian_norm,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/1/checkpoint_spar85.26.pth,85.25790448867372,69.67,50.75560078125,52.242289453221005,2.14321928153116,1.9419364758414133,2.4978606154527574,1.9878834476159761,2.013435761667409,1.9794431361360667,3.0970913593957943,2.1728326505802946,2.1414705125620497,2.0497560275113655,2.0643174472747194,2.025609292107791,2.7394966168690753,2.0793135835176226,2.080383889332279,2.1379818084922357,2.0860263996897355,2.467740725499952
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/1/checkpoint_spar89.25.pth,89.2519873289104,67.67,58.674075,66.54708714730504,2.1158426008831106,2.38061892645974,2.396824158160581,2.427467017020216,2.2680904443963747,2.145716275075329,3.1003502100881972,2.240786473903024,2.4387300010161796,2.2103361824554666,1.9236332891256118,2.0132603787128183,2.8896954375758357,2.1470137770057174,2.028991010732339,2.0633590329822526,2.0894678342330586,2.3696318170542825
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/1/checkpoint_spar92.22.pth,92.22214751060905,65.89,62.8650234375,36.70785820587481,3.156481102571726,2.270204925626344,2.4135296005180344,2.627431037781621,2.5619251839364234,2.8037040711107095,3.5127831977873294,2.207493950481462,2.4605444244196555,2.304036321627467,2.236464076661159,2.348606936572475,3.20757014321065,2.1061861965930695,2.081144785065544,2.0974037866849042,2.1488453553818845,2.168284431128114
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/2/checkpoint_spar0.00.pth,0.0,73.13,38.418384375,4.1215869779061425,1.8498738986084575,1.995672406868225,1.685730857485946,2.0119485140243625,1.7575495214007555,1.791002867393973,2.6590306513275292,2.099472995090406,1.9796261162500488,2.042832503579652,2.0760409356913763,2.0292987006884182,3.028268282937334,2.5086970112679476,2.618277025526339,3.052469936612621,2.9049861864178843,3.9325875165517905
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/2/checkpoint_spar27.29.pth,27.292899408284022,74.2,39.92261796875,5.144530559100256,1.9897190625024843,1.8608852796297413,1.904626846320772,1.972958083686046,1.7321369036874008,1.8278739642560577,2.465962331945077,1.9981160299192207,1.938533102003922,2.035723226837676,2.0339141136508636,2.0096144313761886,3.0210049771323084,2.312826531128025,2.4484272639533504,2.8367707887310867,2.7685415039473256,3.9653218425637355
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/2/checkpoint_spar47.11.pth,47.109034128264895,74.76,36.007272265625,5.512340079296502,1.835150872484914,1.7972330207878846,1.8478440349044578,1.9070048531303982,1.7063221028223787,1.9479486221190754,2.414195088269937,2.070845693397719,2.066286890996551,1.9428833459605772,1.9577670378618117,1.988519442836829,2.77205473658685,2.1360778380603582,2.2108130571253333,2.4965054911585165,2.3489117315291788,3.090756061634188
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/2/checkpoint_spar61.64.pth,61.63521307752077,73.85,35.763837109375,7.64618611803119,2.0044470048411713,1.9704615024274144,1.9737823483946928,1.930694996122121,1.7728001993800526,1.9479533350006775,2.6364793163472404,1.9871345849837474,1.9635002652518976,1.992571490841191,2.0149729921766397,1.9698833558450357,2.8189467319514496,2.185339862443239,2.117103299674862,2.305526835838325,2.2515002946546345,2.844703082659715
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/2/checkpoint_spar72.16.pth,72.1635736058813,72.96,55.445896875,6.229294768204593,1.9023414367757583,2.182869025514842,1.9157207543584893,2.0328948820362505,1.8541400793431517,1.982034244098909,2.610080504840493,1.97415676983926,2.0163697956763587,2.0164946003641187,1.919890263713559,1.9842243918846583,2.69159649628407,2.0183877463606374,2.0731041370998358,2.109438036165294,2.17802149353014,2.9869065313086955
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/2/checkpoint_spar79.71.pth,79.71392923316,70.23,34.88333984375,19.816285838241093,2.060256258002903,2.2701638273250255,1.9939640267746594,2.0947077053145504,1.9862757131224742,2.223732283728112,2.814900719872511,2.133492273281822,2.150464991875189,2.051696629359298,2.0226675146776762,1.8738289367604128,2.8241821991408202,2.0992564217742227,2.060025905991516,2.122826269483777,2.1205431864085127,2.4038892030234913
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/2/checkpoint_spar85.22.pth,85.21868089175781,67.84,38.515690625,38.85646895245688,2.333622963292951,2.926295686045349,1.9914271449741037,2.064428592629874,2.070892116995159,2.07866277549293,3.1398840828236203,2.172185462032472,2.1644073719914685,2.114390770018522,2.040716922898661,2.049882821809802,2.7799117747449142,2.0446078632109868,1.9811793744456014,2.1633972236958567,2.184287893706904,2.4291938556820383
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/2/checkpoint_spar89.26.pth,89.26020560635945,67.37,58.37742265625,37.735619141628604,2.466436293541717,2.7041931921615423,2.265728756072757,1.9663917014585206,2.2971090256000912,2.125749523658895,3.087049254829246,2.126604531186971,2.2560325299797968,2.064841637485214,2.1587280349927513,2.1119130084429583,2.8660881374209572,2.1083740244339944,2.029073538494283,2.0306130882757976,2.078933492920657,2.3777661155743286
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/2/checkpoint_spar92.23.pth,92.23073934612395,65.91,46.7834171875,18.829525588132956,2.8737934923994457,3.7639509045100574,2.3276539125247115,2.3720179947441093,2.9812699287862103,2.575151414349983,3.9908025190221124,2.129649254105513,2.1556445997377853,2.287495875093083,2.1406973573292345,2.367989823011509,2.8839679924855797,2.102057206353777,2.0742239461636554,2.1211570273002023,2.3186683395278815,2.3952042121218
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/3/checkpoint_spar0.00.pth,0.0,72.65,34.771669921875,6.476995633037672,1.7580830124700995,2.0453659598371563,1.8988519040789769,1.7730437922026183,2.118126816247653,1.7968231459392774,2.5021029393899106,1.9503662322511441,2.0060371424129575,2.0731191092897077,2.101896868174508,1.9647275983697936,2.8992814891357024,2.3444443534460433,2.721083791166429,2.8438838800848094,2.7948850649445824,3.3985849682766083
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/3/checkpoint_spar27.31.pth,27.31307154384077,74.57,43.15346640625,5.866600871446812,1.8556814533678945,1.9441027174668883,1.8453202696966013,1.8289418199347252,1.9073749851386805,1.855246436392527,2.3388015284776476,1.9880680925851215,2.1225609990319376,2.0502015560147284,1.999286518184813,1.9714914165305655,2.7427496167005665,2.2504415766274684,2.449094308988044,2.6765599388014087,2.6596615653956484,3.4844454381378633
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/3/checkpoint_spar47.13.pth,47.13294184448031,74.94,42.0331734375,4.346283809031158,1.9080667762069554,1.865528678895968,1.9072542224908864,1.8494286707088612,1.949844749784219,1.9133651512747134,2.5147402321906815,1.957436201026793,1.9808557857581601,1.9661960020439626,1.9834803137713104,2.023990040589832,2.89631572071166,2.141512579076897,2.299819698420743,2.556225575695151,2.3701965158105147,3.077577566421756
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/3/checkpoint_spar61.59.pth,61.59188034188035,73.23,38.90632421875,4.965469560656325,1.8461480956024785,2.0454733597089194,1.9051233493820583,1.8911554566493616,2.1241145210563257,1.8935001459154783,2.972149817523552,2.0089713030434826,1.9024625925247707,1.9224962607639007,2.303429010008143,2.057370948186533,2.6895872221806045,2.0927835910600843,2.1638162776028924,2.3458733311207824,2.221127264210071,2.8200632681698212
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/3/checkpoint_spar72.01.pth,72.01265614727154,70.57,44.87249140625,5.414692357862051,1.9654350231771456,2.0380721385631806,1.8305220264756759,1.8880796925700185,2.11999877314226,1.9509535156129236,2.692208523774733,1.9503510633913537,1.8344623781215954,2.0966233056850614,2.0427305861142386,1.9353195090594901,2.7171368337102586,2.0417160901744764,2.1147891872632827,2.2044536902162886,2.2178884711321305,2.7377837052354463
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/3/checkpoint_spar79.68.pth,79.68404458789074,71.0,48.779984375,6.274322399393683,1.9422806793198477,2.1014586136985507,1.8962029923103951,2.1332648075944993,2.0791787553298455,1.8974156881558852,2.865536110974336,1.9446358443022524,1.966990983401474,2.0797178106764362,2.0551691030151638,2.0414230071516157,2.726462962882481,1.9485825338650145,2.142249013491436,2.1411682174733,2.089982801109445,2.4831833329865
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/3/checkpoint_spar85.22.pth,85.21756021756022,68.36,50.19320703125,35.95362913902254,2.1988950880123346,2.329824822453108,2.2916095213459124,2.2671543023411673,1.9769136902174367,1.8482708419355758,2.7754761794180496,2.1207445226387063,2.080522977208088,2.3245553373702728,2.1729318386545358,1.9526904428017744,2.873269737948266,2.0685382400330106,2.1227150608558945,2.152877251156001,2.1381863404666026,2.3883260187470925
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/3/checkpoint_spar89.26.pth,89.26207339668878,68.13,52.704775,36.937723357841776,1.995713933594846,2.054477846323324,2.433748784801151,2.34969083957075,2.1336911654582877,2.2681308431297778,2.8024235209868977,2.396612014794782,2.191217381634294,2.089912252757688,2.073898044368082,1.9799020898036532,2.7917462369399373,2.0558165285925525,2.016880178971121,2.090791495427885,2.116589264862028,2.626127107573785
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/3/checkpoint_spar92.14.pth,92.13959117805271,67.04,50.3854296875,14.60456908655812,2.2390956246620632,3.1022254652401573,3.2371307277076458,2.613714033431347,2.080478757972838,2.7217867712506196,3.403511171215097,2.125326194907081,2.6254353027454287,2.1767441468188578,2.2889311411916218,2.2429484713441625,2.944851158424314,2.116741057094579,2.235843194252022,2.0908264635728333,2.0838549033522122,2.393698241006917
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/4/checkpoint_spar0.00.pth,0.0,76.07,35.787827734375,4.190331956457535,1.9853541459395105,1.9785818529563577,1.8647562560472162,1.8859256185592361,2.0104843702919433,1.8893475459857119,2.7243509858514168,1.9174419542617824,2.104865806202899,2.098633877559083,2.0591695595207544,1.9764531596342039,2.92585367661028,2.5066275774315505,2.623788399153345,3.1617317679328907,3.0183064031782605,4.108887386724136
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/4/checkpoint_spar27.28.pth,27.275715737254195,75.37,38.22303046875,4.842691685315943,2.1653936404041714,2.081720211888816,1.8425115530377836,1.88593612121179,1.9196988138726783,2.0670146834305845,2.6363530964464714,1.9144521434944395,2.110532983657786,1.9111512806885933,2.0613446917681717,1.9366081687427275,2.7398077982108604,2.376004607332993,2.3844504093703094,2.703331769931839,2.706374104743048,3.808780316764676
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/4/checkpoint_spar47.21.pth,47.20578566732413,74.83,41.563315625,4.095093838795763,2.0220025873870173,2.1369701754769057,1.8946944558925916,2.004172453040434,1.777408951366299,1.8426088990259006,2.7114441670336227,1.9632991779501083,2.000825670423617,1.8951408759497825,1.9716176677599815,2.093872371676202,2.6957112442411937,2.1856363143430193,2.261915589398635,2.439200993718594,2.395809992238653,3.373455327352733
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/4/checkpoint_spar61.55.pth,61.55116251270098,73.16,43.98985859375,5.686981106150689,1.9289190073111167,2.16077556257607,1.821475059388153,1.9048264818165963,1.9239981092460798,1.9880298001797692,2.581268428945443,1.9449916975518977,1.858291646821966,1.934149672185654,1.9105749648094135,1.8803132801638296,2.6871973880858664,2.122642614998879,2.091642397122683,2.2662509230788785,2.2132002041345733,3.041420388458602
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/4/checkpoint_spar72.05.pth,72.0511326280557,70.82,36.36736796875,8.658750522763356,2.12914621452242,1.955982780168464,1.9856314661248555,2.121624359454573,2.0710911559923195,1.9475857771033536,2.5917484154983077,1.9683734975674594,1.893101459485864,2.0437081327263806,1.9742626765861937,1.9517218199704625,2.7851716358486867,2.0695619406813615,2.096277627252852,2.1871602845386935,2.201897103585009,2.5735684696556462
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/4/checkpoint_spar79.67.pth,79.67358496204649,70.69,41.63434921875,8.45847190639432,2.0835622833847425,1.9540046623537248,2.1204012045124663,2.184422797840373,2.362553765855121,2.127437713788467,2.510969148955538,2.0483734011908568,2.193874689555123,1.962967913797473,2.000670298442847,1.9799247711626515,2.844995794035556,2.034645398347338,2.012584340962059,2.0867307767577836,2.222334118910262,2.4874001784228272
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/4/checkpoint_spar85.26.pth,85.25790448867372,68.21,54.84660546875,13.121531957356675,2.291267494083924,2.24397309207899,1.9576097252697338,2.3312875135103304,1.9938654722439664,1.9799589596430682,2.8602723817667473,1.9573655075912522,2.0700605957711367,2.1048456587795354,2.0670485878479954,2.081401194009105,2.891810692789335,2.046527162421867,1.9919511855119583,2.078201667264865,2.174903993643214,2.4133935845856485
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/4/checkpoint_spar89.27.pth,89.26917099994023,67.94,71.27040078125,11.149452561629747,2.0516318630937014,2.2154514032998427,2.2293426082089782,2.576102680449202,2.1570902383218735,1.9164153172664433,2.8312958578571594,2.0603313035944613,2.2887202151881594,2.2585356528388454,2.12409927991066,2.281839201260345,3.4328959400366035,2.092268767268238,2.0503388408985472,2.1459316482369886,2.2468023941573314,2.366235765708013
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/4/checkpoint_spar92.23.pth,92.23410136871676,66.88,46.1528796875,15.378611151697744,2.108850216753286,2.7706504488519856,2.1707836160181646,3.1544902773697148,2.4982482542191784,2.246606879900557,2.898149787375036,2.4141527288501434,2.2766644098331708,2.2273205743474804,2.392021428702098,2.050796947436297,2.9718062087508295,2.0371452460114354,2.1530345299914324,2.152370597694868,2.243770416690318,2.2724101109797834
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/5/checkpoint_spar0.00.pth,0.0,72.66,43.0024515625,4.3906659207031895,1.8297213122435305,1.9000882352644135,1.8841876234853283,1.7532113322472167,1.794105165279266,1.885656442665276,2.3838516541617705,1.8918359353384813,2.1337465306900967,1.993101286088581,1.9438513619936895,1.9722595951252195,2.839081335010001,2.458913540832087,2.6066917308652693,3.16743275258637,2.9296374130992193,4.689981872461422
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/5/checkpoint_spar27.14.pth,27.144223298069452,74.35,30.03558984375,4.606160288845652,1.793778331007995,1.9952319790885589,1.8393075091395281,1.822280259938222,1.852212944970355,1.886411420611017,2.5098967778916625,1.8985258768570377,1.9906734132512987,1.9643093885127647,1.9567187458492878,2.047300429307725,2.8654762262419946,2.295934565621563,2.3729089805673595,2.474324044836676,2.4284878743249667,3.3157415296055497
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/5/checkpoint_spar47.06.pth,47.061592253899946,71.23,27.645788671875,6.9042510592198925,1.9102102398663052,1.8812148724337256,1.947199968685254,1.8055360219401568,1.8499618936452256,1.881973938708237,2.5159779504928745,1.9592910303797018,1.8446387880926747,2.025775823814252,1.8902988829695457,1.9070961000050126,2.953409208513753,2.263034825076227,2.286221417162003,2.402686383435695,2.287680245249101,2.9715413763140104
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/5/checkpoint_spar61.38.pth,61.37895224433686,72.88,33.24599375,6.269340067233325,1.9145358454940595,2.0316814838030237,2.070672989777466,1.9718263881697424,1.920529579266657,1.9307369182299354,2.5770278102869977,1.9895760521710921,2.1926999428425504,1.9362123940403226,2.022683309331726,1.9627187274655205,2.688209529419841,2.0902680597432037,2.0840464149351647,2.213929573557224,2.178640730585122,2.8046329889466537
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/5/checkpoint_spar71.96.pth,71.9562488793258,70.62,32.542232421875,6.542915890725869,1.8681299363847996,1.8595235925375873,2.096572614741584,1.8867020492097755,1.946327734554347,1.9497817108191615,2.599711891665506,2.0610056347970773,1.8881313818526368,2.0493512663956013,1.9581580554458826,1.9240389312502844,2.8798584861023246,2.1126933910295826,2.1489704739106186,2.2353360900260424,2.1419069393008634,2.6186560459594554
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/5/checkpoint_spar79.69.pth,79.68628593628594,69.63,59.39875859375,8.75935103915723,1.911321962810639,2.0487510761849883,1.835262242314668,1.9252679620333297,2.213565162854592,1.8467150930704477,2.6350998977771933,1.9380281546909495,1.9418120897092424,2.0205231154945507,1.9388815015562875,1.969356880482295,2.6822558864081354,2.007018688354073,2.044821724310791,2.1609493105025606,2.1459983153045785,2.6005967419038183
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/5/checkpoint_spar85.25.pth,85.25118044348814,68.51,60.30629296875,11.265102262562957,2.192676448470753,2.299691223175983,2.216821686711095,2.0069875978423752,2.4943789451175964,2.0755808279628876,2.9882565911950842,2.147449952449749,1.8985598470700245,2.116447546632565,2.049707138942476,2.1360066864079843,2.754056807630664,1.9659070679708683,2.0368624472626093,2.1460802294838843,2.118468288246397,2.539005746042404
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/5/checkpoint_spar89.26.pth,89.26095272249118,64.99,43.05375703125,14.841827927751437,2.095297445000635,2.339992638928875,2.413109888009757,2.399648747038212,2.606377511144755,1.942311268929504,3.1379663352792018,2.091205362935029,2.000415869423219,2.1131810090030454,2.115941728866292,2.0160871085426275,2.9537068011832153,2.197908636168852,2.086127446665788,2.09873661764851,2.2883556066876034,2.3039611187092928
static_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_rewind/5/checkpoint_spar92.22.pth,92.21504990735761,64.82,42.231234375,31.022072349712033,3.034882969687964,3.2405469264682223,2.540887732084306,2.550981970763308,2.627566570725978,2.145027830922712,3.7783342320708377,2.1559904829631127,2.1043196377919346,2.258603094371839,2.2245201275410778,2.111426703763269,3.0294715424379053,2.144965033453487,2.1924933063529077,2.2034856120955943,2.1460791907413768,2.5222913113970415
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/1/checkpoint_spar0.00.pth,0.0,73.34,38.70188984375,4.836302791065728,1.8532829292888646,1.907358928676303,1.8883034003644563,1.884513040359491,1.8726072133084992,1.9556862831008215,2.701019522145543,1.990208171833388,1.9556494356229064,1.9383402181776677,1.9764766186445124,2.0597238219232636,2.8811217076084743,2.487846565481255,2.478791346979321,2.965100103877217,2.739707271613554,3.7154257372232657
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/1/checkpoint_spar27.25.pth,27.25255513717052,68.96,32.526879296875,26.51016296192499,2.56773575089032,2.665573878436685,2.4949369121090745,2.130997408365938,2.328453810161327,2.4180770026616174,3.2695396093366345,2.2687091640699455,2.43192168470605,2.3134219230200195,2.5381723596457637,2.212283884558138,2.9606434275436095,2.0429037047833334,2.300207196404553,2.087410987132739,2.1366386817598517,2.037859289220645
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/1/checkpoint_spar27.50.pth,27.49872990257606,76.36,62.00371328125,97.41034198254785,6.585432150690917,6.460328020882256,6.833562295746485,5.523913857448344,3.3305889716807733,3.2743432884655,9.687135847127454,4.997680015213015,5.343730044211501,3.8687643809098566,2.9829479717050384,5.073454215448265,6.409979167956299,3.6614291208223952,5.826428408222816,4.111748618894068,5.486783955186782,3.5803260375062007
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/1/checkpoint_spar47.11.pth,47.107539896001434,73.07,52.20014921875,128.51928216270656,8.978734400080874,8.478062569907891,12.928380588580321,8.589119716681282,8.498572814278162,7.745621235333504,9.436138295363806,3.8912629537195005,8.660972765667847,3.5795137162139827,8.970156957480478,5.649017666452918,8.475476962080593,4.839041194520821,6.2356157744040415,4.433139279005447,6.488009988202335,4.017688252788302
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/1/checkpoint_spar61.56.pth,61.56050146434762,75.32,59.0080359375,249.3654294604529,18.12521445573664,13.861256134398802,17.43113965766896,7.679981089638167,17.073911901068293,6.168550427136538,11.210192973531084,4.423857566194288,12.328404310005991,3.4651876905898207,11.195792446095474,4.850778394480923,11.778255640050181,5.556560879653724,9.020121527268103,4.87507355955286,8.603557154833787,5.186189951505682
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/1/checkpoint_spar71.95.pth,71.95438108899648,73.07,51.72275234375,303.7383253870046,14.290272591173792,13.060263833201848,22.759142733633578,15.561388559760003,21.573067326502283,24.13800007272301,20.004510904211926,4.753504174593999,17.612544918659264,4.898913932866868,15.031720527363078,8.784902553935574,14.783147363747144,4.574375242485793,11.455878530753052,5.763650183371849,11.824269663725811,5.097581245321157
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/1/checkpoint_spar79.64.pth,79.63847050385512,70.92,38.395634375,670.8654950777383,5.55780944758131,8.133875339404426,6.486672219052301,6.902641921863091,7.59413457752592,8.151012915236866,6.637430538175606,3.6497211297640146,6.864265728213014,4.3006963383595265,6.963623340356464,4.9607402511566425,7.0040099508318105,3.455992688393203,5.850321410342424,4.048127772468644,4.486402823941886,3.747829017701718
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/1/checkpoint_spar85.21.pth,85.20597991751838,72.96,47.18537578125,265.51481051423866,16.6267960024214,20.57782462807776,21.046374552269913,19.289515534088444,16.746115781234245,28.126123092158043,18.884449958573363,4.931446210370385,17.139539407569245,4.611767400484247,18.704301740540934,3.5844937647300683,16.11752189468563,5.78412740283624,13.827661189483653,5.018858850995947,12.666777061401687,6.298472382975558
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/1/checkpoint_spar89.19.pth,89.19072380610842,66.55,30.829294921875,391.44521408812227,5.152015245457877,4.991899019924374,5.236791251389127,4.605087867015279,4.2663619611298325,8.013415878771303,5.89807355203851,2.6890714992019986,5.386397817661755,3.6836235167975064,4.350797006031014,3.9962259700971803,4.4082518955757015,2.876146178656716,3.390066939212106,3.02558304849432,4.274996072343744,3.138218669555639
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/1/checkpoint_spar92.16.pth,92.1593897555436,69.54,36.57489765625,5906.6630852926455,38.85187286333262,11.294863636345815,29.964537559181817,23.3092259511136,56.893745199990704,32.830025190817054,30.238316975524448,6.7135682356065765,12.575540381316229,7.605231948799004,15.336912610154249,3.7492231273479613,14.079095995863353,7.381347653213388,12.982919116251344,6.715474587975462,11.626362674991176,7.2632632279722396
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/2/checkpoint_spar0.00.pth,0.0,75.29,38.0892875,4.384122035899219,1.9097470658814768,2.113588445421618,1.7658304047233961,2.029381851451805,1.7397841895430817,1.8281297415710311,2.6169119195242856,2.097206568711781,1.9550730419358682,2.0941624496476585,2.144110247931648,2.1207898660799054,2.9637202633599045,2.569347474547231,2.6175187643557383,3.114020635249685,2.9023167443386817,4.095822183242181
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/2/checkpoint_spar27.33.pth,27.33287012133166,70.66,33.49207109375,31.47798868622547,2.476932530599136,2.3665430509166736,2.2868503114860936,2.573497129848483,3.8811268592767987,2.9244026740682716,3.4303812371644358,2.120436288119031,2.33694310607884,2.1415507143733623,2.668056154456747,2.2774831585440984,3.0906837665389624,1.977871229408876,2.269224801867239,2.170669455436834,2.271715031114303,2.1366059516861546
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/2/checkpoint_spar47.05.pth,47.04739704739705,72.08,39.648296875,75.41646479886629,5.341389293021923,4.699140441082237,3.5238995653758356,3.582810278059972,5.727982447945261,4.820646813020535,7.32318799474299,3.4036530089869066,4.614225213834678,4.051863861883948,5.439976022985065,3.2377129631436135,4.675373143267457,2.8269735299484675,3.6449779828754956,3.2749286701455276,3.9054406491357754,2.8229941407540973
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/2/checkpoint_spar61.52.pth,61.51679517064132,74.07,56.99933125,100.60762876882428,12.397996564066625,8.617706919853168,12.474575611446609,13.03775362753842,16.058508668619318,7.383998517796508,13.663585563586743,5.097693644700554,9.907372549857746,3.686276504436943,9.979731823404943,5.278064110630365,10.81017935795039,5.296697185163262,8.320164011630508,4.177431327474873,7.505323587896979,4.7472305138750945
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/2/checkpoint_spar72.06.pth,72.06420716036101,74.14,48.302934375,202.10503703217842,15.344009412704331,8.35489666524192,15.449395158833008,19.881293827765507,10.920659676190832,13.415253259187367,21.737283235863632,4.378571765664886,13.824755565064638,4.515797313996701,14.565732410991606,4.9923630658081,12.944328247395898,3.757123535624198,9.848964003813396,6.537982259021282,10.351733643375209,5.8433903916543075
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/2/checkpoint_spar79.71.pth,79.7128085589624,69.25,29.408132421875,440.3876245733201,8.129014398045173,5.48574941358992,5.766033630269547,7.442383278765173,8.715942595235312,4.478081788321975,10.53296365051912,2.872077667048328,4.3794137303450125,3.684136998752452,5.031078770627561,3.4439039895168193,4.437957145045785,2.648770063188294,3.9149336323686286,2.8728915805362987,3.5469028042959767,2.9378302601784534
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/2/checkpoint_spar85.22.pth,85.22166935628475,72.33,39.699628125,647.1878641395773,22.565912067775354,9.761691808704404,19.387325227549788,23.618257975687687,24.61115644094423,5.61077172295421,20.774571562249264,9.483882674172284,13.572654679350688,4.036120541870445,18.45832160657599,4.595304916031495,14.287895625763255,6.508661201208538,10.785909233919224,5.373953389165398,8.736896021285139,6.697736676900821
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/2/checkpoint_spar89.29.pth,89.28523399677246,64.95,26.88029140625,4510.259862825315,5.211757255822658,3.6285884728497324,6.534040472390329,11.846248953573244,7.805581595775097,2.936590910279545,6.441511995513439,4.443317638811402,4.970154878368828,3.904351474860643,5.105708778937254,3.680495531204511,5.316114684953455,2.6960696997428495,3.289439333577804,3.336868523396462,3.3470100422894498,3.1940233318872178
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/2/checkpoint_spar92.21.pth,92.20832586217202,71.77,47.7402765625,10958.379065262658,87.18202662368557,22.963962535462937,67.63916192162964,60.010039086283676,77.87226508590894,22.32117483300203,69.53400695129464,5.115298342777208,70.00382656130611,3.7848446264708326,49.84183819876294,4.6446786856675475,50.78407750101375,3.3247043517586503,43.06461184963014,3.6869519159056443,44.31984703373148,4.254038702282124
